"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.0,160.0,0.0,0.0,+-0.01,+-0.1,,
362.65,160.0,0.0258,0.0485,+-0.01,+-0.1,,
362.21,160.0,0.0376,0.0704,+-0.01,+-0.1,,
361.41,160.0,0.0633,0.1105,+-0.01,+-0.1,,
360.64,160.0,0.1019,0.164,+-0.01,+-0.1,,
360.31,160.0,0.1271,0.195,+-0.01,+-0.1,,
359.84,160.0,0.1673,0.2383,+-0.01,+-0.1,,
359.73,160.0,0.1967,0.2667,+-0.01,+-0.1,,
359.34,160.0,0.2431,0.3093,+-0.01,+-0.1,,
359.15,160.0,0.274,0.3341,+-0.01,+-0.1,,
359.08,160.0,0.2935,0.3488,+-0.01,+-0.1,,
359.01,160.0,0.3231,0.3719,+-0.01,+-0.1,,
358.88,160.0,0.3569,0.3929,+-0.01,+-0.1,,
358.8,160.0,0.3793,0.4074,+-0.01,+-0.1,,
358.76,160.0,0.4266,0.4342,+-0.01,+-0.1,,
358.83,160.0,0.4729,0.4581,+-0.01,+-0.1,,
358.84,160.0,0.5025,0.4745,+-0.01,+-0.1,,
359.18,160.0,0.611,0.5281,+-0.01,+-0.1,,
359.6,160.0,0.6618,0.5544,+-0.01,+-0.1,,
360.06,160.0,0.7029,0.5801,+-0.01,+-0.1,,
360.88,160.0,0.7417,0.6102,+-0.01,+-0.1,,
361.22,160.0,0.7716,0.6356,+-0.01,+-0.1,,
361.98,160.0,0.8125,0.6774,+-0.01,+-0.1,,
363.35,160.0,0.8633,0.7445,+-0.01,+-0.1,,
364.05,160.0,0.8895,0.7833,+-0.01,+-0.1,,
365.14,160.0,0.9231,0.834,+-0.01,+-0.1,,
366.02,160.0,0.9449,0.8722,+-0.01,+-0.1,,
366.95,160.0,0.9665,0.9174,+-0.01,+-0.1,,
367.6,160.0,0.9804,0.9489,+-0.01,+-0.1,,
368.46,160.0,1.0,1.0,+-0.01,+-0.1,,
