"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
354.85,100,0.0,0.0,0.01,0.01,+-0.001,+-0.001
354.39,100,0.026,0.039,0.01,0.01,+-0.001,+-0.001
353.97,100,0.047,0.07,0.01,0.01,+-0.001,+-0.001
353.33,100,0.106,0.149,0.01,0.01,+-0.001,+-0.001
353.03,100,0.161,0.208,0.01,0.01,+-0.001,+-0.001
352.81,100,0.219,0.252,0.01,0.01,+-0.001,+-0.001
352.65,100,0.293,0.301,0.01,0.01,+-0.001,+-0.001
352.68,100,0.373,0.343,0.01,0.01,+-0.001,+-0.001
352.85,100,0.449,0.368,0.01,0.01,+-0.001,+-0.001
353.12,100,0.533,0.395,0.01,0.01,+-0.001,+-0.001
353.4,100,0.595,0.41,0.01,0.01,+-0.001,+-0.001
353.8,100,0.649,0.42,0.01,0.01,+-0.001,+-0.001
354.03,100,0.701,0.425,0.01,0.01,+-0.001,+-0.001
354.4,100,0.742,0.436,0.01,0.01,+-0.001,+-0.001
354.66,100,0.779,0.449,0.01,0.01,+-0.001,+-0.001
354.97,100,0.82,0.454,0.01,0.01,+-0.001,+-0.001
355.55,100,0.861,0.461,0.01,0.01,+-0.001,+-0.001
356.07,100,0.891,0.49,0.01,0.01,+-0.001,+-0.001
357.03,100,0.924,0.509,0.01,0.01,+-0.001,+-0.001
358.0,100,0.939,0.528,0.01,0.01,+-0.001,+-0.001
360.11,100,0.954,0.586,0.01,0.01,+-0.001,+-0.001
362.12,100,0.963,0.641,0.01,0.01,+-0.001,+-0.001
364.2,100,0.974,0.718,0.01,0.01,+-0.001,+-0.001
366.23,100,0.982,0.773,0.01,0.01,+-0.001,+-0.001
367.55,100,0.987,0.809,0.01,0.01,+-0.001,+-0.001
370.03,100,0.995,0.901,0.01,0.01,+-0.001,+-0.001
372.78,100,1.0,1.0,0.01,0.01,+-0.001,+-0.001
