"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
93.3,4357,0.396,0.629,,,,
93.3,4475,0.41,0.635,,,,
93.3,5088,0.48,0.658,,,,
93.3,5571,0.541,0.662,,,,
