"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,38.45,1.0,1.0,,,0.002,0.002
323.15,37.94,0.9565,0.9801,,,0.002,0.002
323.15,37.26,0.9076,0.9418,,,0.002,0.002
323.15,36.05,0.8212,0.8849,,,0.002,0.002
323.15,33.88,0.6827,0.793,,,0.002,0.002
323.15,31.99,0.5679,0.7177,,,0.002,0.002
323.15,29.37,0.4276,0.6138,,,0.002,0.002
323.15,26.76,0.2964,0.5006,,,0.002,0.002
323.15,24.02,0.1869,0.3681,,,0.002,0.002
323.15,22.44,0.1233,0.2795,,,0.002,0.002
323.15,21.11,0.0791,0.1949,,,0.002,0.002
323.15,19.83,0.0419,0.1008,,,0.002,0.002
323.15,18.49,0.0,0.0,,,0.002,0.002
