"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-146,100,0.237,0.997,,,+-0.5%,+-0.5%
-146,200,0.499,0.998,,,+-0.5%,+-0.5%
-146,300,0.769,0.999,,,+-0.5%,+-0.5%
-146,390,0.999,0.999,,,+-0.5%,+-0.5%
