"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
371.45,101.0,0.0,0.0,+-0.1,+-0.1,+-0.001,+-0.001
369.45,101.0,0.0795,0.1275,+-0.1,+-0.1,+-0.001,+-0.001
368.4,101.0,0.1312,0.204,+-0.1,+-0.1,+-0.001,+-0.001
365.95,101.0,0.2511,0.367,+-0.1,+-0.1,+-0.001,+-0.001
364.34,101.0,0.3379,0.4669,+-0.1,+-0.1,+-0.001,+-0.001
362.77,101.0,0.4258,0.5601,+-0.1,+-0.1,+-0.001,+-0.001
362.06,101.0,0.4664,0.601,+-0.1,+-0.1,+-0.001,+-0.001
360.15,101.0,0.5685,0.6936,+-0.1,+-0.1,+-0.001,+-0.001
359.95,101.0,0.5848,0.7076,+-0.1,+-0.1,+-0.001,+-0.001
358.6,101.0,0.6613,0.7697,+-0.1,+-0.1,+-0.001,+-0.001
357.74,101.0,0.716,0.8111,+-0.1,+-0.1,+-0.001,+-0.001
357.05,101.0,0.7641,0.8475,+-0.1,+-0.1,+-0.001,+-0.001
356.18,101.0,0.818,0.8843,+-0.1,+-0.1,+-0.001,+-0.001
354.85,101.0,0.9109,0.9445,+-0.1,+-0.1,+-0.001,+-0.001
354.15,101.0,0.9634,0.9775,+-0.1,+-0.1,+-0.001,+-0.001
353.79,101.0,1.0,1.0,+-0.1,+-0.1,+-0.001,+-0.001
