"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,341,0.0,0.0,+-0.01,+-0.015,0.002,0.003
323.15,407,0.0631,0.2131,+-0.01,+-0.015,0.002,0.003
323.15,485,0.1416,0.3951,+-0.01,+-0.015,0.002,0.003
323.15,609,0.2652,0.587,+-0.01,+-0.015,0.002,0.003
323.15,693,0.3509,0.6786,+-0.01,+-0.015,0.002,0.003
323.15,768,0.4291,0.7436,+-0.01,+-0.015,0.002,0.003
323.15,880,0.546,0.8207,+-0.01,+-0.015,0.002,0.003
323.15,933,0.599,0.8507,+-0.01,+-0.015,0.002,0.003
323.15,954,0.622,0.8614,+-0.01,+-0.015,0.002,0.003
323.15,987,0.6552,0.8779,+-0.01,+-0.015,0.002,0.003
323.15,1027,0.6952,0.8968,+-0.01,+-0.015,0.002,0.003
323.15,1107,0.7789,0.9303,+-0.01,+-0.015,0.002,0.003
323.15,1170,0.8443,0.9536,+-0.01,+-0.015,0.002,0.003
323.15,1227,0.9042,0.9725,+-0.01,+-0.015,0.002,0.003
323.15,1268,0.9474,0.9855,+-0.01,+-0.015,0.002,0.003
323.15,1306,0.986,0.996,+-0.01,+-0.015,0.002,0.003
323.15,1319,1.0,1.0,+-0.01,+-0.015,0.002,0.003
