"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
293.15,9.438,0.0,,+-0.1,0.015,0.0003,
293.15,8.925,0.0592,,+-0.1,0.015,0.0003,
293.15,8.01,0.1767,,+-0.1,0.015,0.0003,
293.15,7.335,0.2856,,+-0.1,0.015,0.0003,
293.15,7.283,0.2958,,+-0.1,0.015,0.0003,
293.15,6.57,0.4136,,+-0.1,0.015,0.0003,
293.15,5.996,0.4941,,+-0.1,0.015,0.0003,
293.15,5.236,0.6079,,+-0.1,0.015,0.0003,
293.15,5.138,0.6129,,+-0.1,0.015,0.0003,
293.15,3.654,0.7664,,+-0.1,0.015,0.0003,
293.15,2.157,0.8927,,+-0.1,0.015,0.0003,
293.15,1.333,0.9374,,+-0.1,0.015,0.0003,
293.15,0.068,1.0,,+-0.1,0.015,0.0003,
