"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
150,10,0.0209,0.9603,0.2,+-0.1,,
150,20,0.0411,0.9786,0.2,+-0.1,,
150,30,0.0604,0.9844,0.2,+-0.1,,
150,40,0.0799,0.987,0.2,+-0.1,,
150,50,0.101,0.9885,0.2,+-0.1,,
