"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
308.14,8.097,0.0202,,+-0.03,+-0.07,,
308.14,13.753,0.0313,,+-0.03,+-0.07,,
308.16,20.063,0.0436,,+-0.03,+-0.07,,
308.17,26.718,0.0542,,+-0.03,+-0.07,,
308.16,32.235,0.0693,,+-0.03,+-0.07,,
308.15,37.2,0.0739,,+-0.03,+-0.07,,
308.15,42.58,0.0821,,+-0.03,+-0.07,,
308.15,46.718,0.1003,,+-0.03,+-0.07,,
308.13,51.063,0.1091,,+-0.03,+-0.07,,
