"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
430.4,30.19,0.0338,0.3112,,,,
430.4,39.4,0.0584,0.4236,,,,
430.4,48.3,0.0831,0.4936,,,,
