"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
371.24,13.5,0.0,0.0,+-0.01,,,
334.02,13.5,0.335,0.67,+-0.005,,,
322.89,13.5,0.559,0.813,+-0.005,,,
321.59,13.5,0.584,0.868,+-0.005,,,
319.18,13.5,0.646,0.879,+-0.005,,,
317.54,13.5,0.729,0.9,+-0.005,,,
316.54,13.5,0.813,0.97,+-0.005,,,
308.03,13.5,1.0,1.0,+-0.005,,,
