"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
314.3,9.85,0.0,0.0,+-0.005,,,
310.47,9.85,0.078,0.132,+-0.005,,,
306.78,9.85,0.177,0.3,+-0.005,,,
305.28,9.85,0.206,0.377,+-0.005,,,
303.28,9.85,0.31,0.414,+-0.005,,,
302.73,9.85,0.312,0.484,+-0.005,,,
300.51,9.85,0.456,0.598,+-0.005,,,
298.73,9.85,0.574,0.687,+-0.005,,,
297.51,9.85,0.76,0.83,+-0.005,,,
295.8,9.85,0.987,0.983,+-0.005,,,
295.98,9.85,1.0,1.0,+-0.005,,,
