"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
200.1,9.82,0.113,,+-0.1,+-0.05,,
200.1,19.87,0.207,,+-0.1,+-0.05,,
200.1,29.81,0.287,,+-0.1,+-0.05,,
200.1,37.46,0.335,,+-0.1,+-0.05,,
