"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,16.52,0.0,0.0,,,,
348.15,16.54,0.0023,0.003,,,,
348.15,16.87,0.0516,0.067,,,,
348.15,17.1,0.1425,0.147,,,,
348.15,17.04,0.2351,0.202,,,,
348.15,16.86,0.3136,0.236,,,,
348.15,16.05,0.5034,0.309,,,,
348.15,15.63,0.5671,0.337,,,,
348.15,15.13,0.6286,0.367,,,,
348.15,14.39,0.698,0.411,,,,
348.15,13.02,0.7935,0.494,,,,
348.15,10.77,0.901,0.662,,,,
348.15,9.9,0.9342,0.744,,,,
348.15,9.26,0.9564,0.812,,,,
348.15,8.74,0.973,0.875,,,,
348.15,7.75,1.0,1.0,,,,
