"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
45.3,2.326,0.1933,0.9797,,,,
45.3,3.05,0.2597,0.9831,,,,
45.3,4.911,0.3671,0.985,,,,
45.3,4.911,0.4593,0.9855,,,,
45.3,5.559,0.5438,0.9855,,,,
45.3,6.214,0.6368,0.9854,,,,
45.3,6.876,0.7431,0.9849,,,,
45.3,7.414,0.8234,0.9838,,,,
45.3,7.835,0.882,0.983,,,,
45.3,8.124,0.9172,0.9818,,,,
45.3,8.434,0.9427,0.9792,,,,
