"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
336.45,96.7,1.0,1.0,+-0.05,+-0.05,,
335.85,96.7,0.9515,0.9402,+-0.05,+-0.05,,
336.15,96.7,0.93,0.93,+-0.05,+-0.05,,
337.75,96.7,0.8595,0.9105,+-0.05,+-0.05,,
339.15,96.7,0.7995,0.901,+-0.05,+-0.05,,
340.75,96.7,0.7105,0.8684,+-0.05,+-0.05,,
343.05,96.7,0.5885,0.8149,+-0.05,+-0.05,,
345.65,96.7,0.4986,0.7902,+-0.05,+-0.05,,
348.85,96.7,0.4081,0.7602,+-0.05,+-0.05,,
354.54,96.7,0.2912,0.7101,+-0.05,+-0.05,,
358.65,96.7,0.2302,0.6766,+-0.05,+-0.05,,
369.75,96.7,0.1103,0.5018,+-0.05,+-0.05,,
382.05,96.7,0.0502,0.3535,+-0.05,+-0.05,,
417.55,96.7,0.0,0.0,+-0.05,+-0.05,,
