"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
397.02,127.99,0.0,0.0,+-0.01,+-0.02,,
393.45,127.99,0.0211,0.1388,+-0.01,+-0.02,,
389.73,127.99,0.0431,0.2585,+-0.01,+-0.02,,
387.9,127.99,0.0548,0.3123,+-0.01,+-0.02,,
385.97,127.99,0.0668,0.3627,+-0.01,+-0.02,,
383.68,127.99,0.0828,0.4243,+-0.01,+-0.02,,
381.41,127.99,0.0991,0.4774,+-0.01,+-0.02,,
379.06,127.99,0.1168,0.5187,+-0.01,+-0.02,,
374.79,127.99,0.1509,0.6108,+-0.01,+-0.02,,
369.17,127.99,0.2107,0.7104,+-0.01,+-0.02,,
366.8,127.99,0.2356,0.743,+-0.01,+-0.02,,
364.51,127.99,0.2617,0.7725,+-0.01,+-0.02,,
362.45,127.99,0.288,0.7949,+-0.01,+-0.02,,
360.78,127.99,0.3088,0.8126,+-0.01,+-0.02,,
358.81,127.99,0.3381,0.833,+-0.01,+-0.02,,
357.4,127.99,0.3627,0.8478,+-0.01,+-0.02,,
355.85,127.99,0.3898,0.862,+-0.01,+-0.02,,
354.56,127.99,0.4153,0.8728,+-0.01,+-0.02,,
353.68,127.99,0.4299,0.8796,+-0.01,+-0.02,,
352.43,127.99,0.46,0.8903,+-0.01,+-0.02,,
350.63,127.99,0.4996,0.9041,+-0.01,+-0.02,,
349.54,127.99,0.5333,0.9134,+-0.01,+-0.02,,
348.82,127.99,0.5518,0.9185,+-0.01,+-0.02,,
347.42,127.99,0.5878,0.92,+-0.01,+-0.02,,
347.02,127.99,0.5957,0.929,+-0.01,+-0.02,,
346.3,127.99,0.6318,0.9363,+-0.01,+-0.02,,
345.37,127.99,0.661,0.9422,+-0.01,+-0.02,,
344.48,127.99,0.6931,0.9479,+-0.01,+-0.02,,
343.65,127.99,0.7215,0.9533,+-0.01,+-0.02,,
342.77,127.99,0.7552,0.9595,+-0.01,+-0.02,,
341.95,127.99,0.7888,0.9649,+-0.01,+-0.02,,
341.13,127.99,0.8178,0.9699,+-0.01,+-0.02,,
340.2,127.99,0.8548,0.9757,+-0.01,+-0.02,,
339.54,127.99,0.8821,0.9797,+-0.01,+-0.02,,
338.87,127.99,0.9117,0.9845,+-0.01,+-0.02,,
338.26,127.99,0.9355,0.9884,+-0.01,+-0.02,,
337.69,127.99,0.9581,0.9922,+-0.01,+-0.02,,
337.18,127.99,0.9776,0.9955,+-0.01,+-0.02,,
336.83,127.99,0.9916,0.998,+-0.01,+-0.02,,
336.6,127.99,1.0,1.0,+-0.01,+-0.02,,
