"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0,4.7,0.0,0.0,+-0.05,0.2%,,
0,5.5,0.013,0.127,+-0.05,0.2%,,
0,7.3,0.034,0.33,+-0.05,0.2%,,
0,10.2,0.086,0.523,+-0.05,0.2%,,
0,14.7,0.176,0.674,+-0.05,0.2%,,
0,18.9,0.291,0.745,+-0.05,0.2%,,
0,24.4,0.461,0.828,+-0.05,0.2%,,
0,27.4,0.622,0.859,+-0.05,0.2%,,
0,29.8,0.719,0.893,+-0.05,0.2%,,
0,32.0,0.84,0.929,+-0.05,0.2%,,
0,33.9,0.953,0.976,+-0.05,0.2%,,
0,34.4,1.0,1.0,+-0.05,0.2%,,
