"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
190.0,238.5,0.63,0.68,0.5,0.04,,
190.0,205.5,0.46,0.8,0.5,0.04,,
190.0,186.5,0.4,0.8,0.5,0.04,,
190.0,165.5,0.35,0.8,0.5,0.04,,
190.0,139.0,0.3,0.8,0.5,0.04,,
190.0,125.0,0.26,0.8,0.5,0.04,,
190.0,94.5,0.19,0.8,0.5,0.04,,
190.0,60.0,0.11,0.75,0.5,0.04,,
190.0,43.0,0.07,0.69,0.5,0.04,,
190.0,35.5,0.06,0.65,0.5,0.04,,
190.0,31.5,0.05,0.61,0.5,0.04,,
190.0,21.0,0.02,0.48,0.5,0.04,,
190.0,12.0,0.008,0.17,0.5,0.04,,
