"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,29.119,0.247,0.671,+-0.01,+-0.03,,
323.15,30.62,0.2842,0.7029,+-0.01,+-0.03,,
323.15,31.135,0.294,0.7109,+-0.01,+-0.03,,
323.15,32.79,0.3338,0.7373,+-0.01,+-0.03,,
323.15,35.321,0.4028,0.7772,+-0.01,+-0.03,,
323.15,36.276,0.4316,0.7873,+-0.01,+-0.03,,
323.15,38.085,0.4872,0.81,+-0.01,+-0.03,,
323.15,39.341,0.5314,0.8254,+-0.01,+-0.03,,
323.15,40.16,0.5513,0.8326,+-0.01,+-0.03,,
323.15,40.612,0.5688,0.841,+-0.01,+-0.03,,
323.15,42.049,0.6145,0.8569,+-0.01,+-0.03,,
323.15,44.916,0.6989,0.889,+-0.01,+-0.03,,
323.15,45.943,0.729,0.8991,+-0.01,+-0.03,,
323.15,47.334,0.773,0.916,+-0.01,+-0.03,,
