"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,7.454,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,8.778,0.0522,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,11.027,0.1392,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,13.618,0.2373,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,16.177,0.3335,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,19.066,0.4403,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,21.896,0.5451,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,24.77,0.6493,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,27.313,0.7436,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,30.321,0.8553,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.134,0.9591,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
