"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
125,10,0.0152,0.9969,0.2,+-0.1,,
125,20,0.0304,0.9981,0.2,+-0.1,,
125,30,0.0444,0.9985,0.2,+-0.1,,
125,40,0.0594,0.9984,0.2,+-0.1,,
125,50,0.0716,0.9986,0.2,+-0.1,,
