"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
345.15,52.395,0.0454,0.2466,+-0.03,+-0.03,,
345.15,56.634,0.1023,0.3287,+-0.03,+-0.03,,
345.15,58.25,0.1515,0.3553,+-0.03,+-0.03,,
345.15,59.35,0.2106,0.3753,+-0.03,+-0.03,,
345.15,59.421,0.2363,0.3805,+-0.03,+-0.03,,
345.15,59.656,0.2592,0.3847,+-0.03,+-0.03,,
345.15,59.898,0.3025,0.3987,+-0.03,+-0.03,,
345.15,60.001,0.3294,0.4015,+-0.03,+-0.03,,
345.15,60.074,0.3665,0.4071,+-0.03,+-0.03,,
345.15,60.074,0.4905,0.4222,+-0.03,+-0.03,,
345.15,59.579,0.5549,0.4313,+-0.03,+-0.03,,
345.15,59.391,0.6007,0.4399,+-0.03,+-0.03,,
345.15,58.597,0.6605,0.4544,+-0.03,+-0.03,,
345.15,57.542,0.7057,0.47,+-0.03,+-0.03,,
345.15,56.857,0.7387,0.4859,+-0.03,+-0.03,,
345.15,55.391,0.7848,0.5134,+-0.03,+-0.03,,
345.15,52.765,0.8425,0.5583,+-0.03,+-0.03,,
345.15,49.402,0.8892,0.6187,+-0.03,+-0.03,,
345.15,45.923,0.9248,0.6821,+-0.03,+-0.03,,
345.15,42.04,0.9557,0.756,+-0.03,+-0.03,,
