"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
80,125.74,0.0,,+-0.01,+-0.10,+-0.001,
80,155.31,0.092,,+-0.01,+-0.10,+-0.001,
80,170.86,0.137,,+-0.01,+-0.10,+-0.001,
80,216.47,0.271,,+-0.01,+-0.10,+-0.001,
80,229.74,0.312,,+-0.01,+-0.10,+-0.001,
80,243.11,0.355,,+-0.01,+-0.10,+-0.001,
80,282.03,0.492,,+-0.01,+-0.10,+-0.001,
80,288.47,0.519,,+-0.01,+-0.10,+-0.001,
80,305.22,0.586,,+-0.01,+-0.10,+-0.001,
80,327.09,0.676,,+-0.01,+-0.10,+-0.001,
80,365.56,0.842,,+-0.01,+-0.10,+-0.001,
80,404.5,1.0,,+-0.01,+-0.10,+-0.001,
