"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.75,100,0.0,0.0,+-0.01,+-0.01,+-0.001,+-0.001
369.4,100,0.013,0.025,+-0.01,+-0.01,+-0.001,+-0.001
367.84,100,0.038,0.097,+-0.01,+-0.01,+-0.001,+-0.001
366.07,100,0.083,0.194,+-0.01,+-0.01,+-0.001,+-0.001
363.8,100,0.16,0.317,+-0.01,+-0.01,+-0.001,+-0.001
362.46,100,0.226,0.39,+-0.01,+-0.01,+-0.001,+-0.001
361.63,100,0.283,0.437,+-0.01,+-0.01,+-0.001,+-0.001
360.82,100,0.356,0.487,+-0.01,+-0.01,+-0.001,+-0.001
360.47,100,0.426,0.522,+-0.01,+-0.01,+-0.001,+-0.001
360.33,100,0.5,0.55,+-0.01,+-0.01,+-0.001,+-0.001
360.28,100,0.583,0.572,+-0.01,+-0.01,+-0.001,+-0.001
360.27,100,0.648,0.585,+-0.01,+-0.01,+-0.001,+-0.001
360.32,100,0.708,0.595,+-0.01,+-0.01,+-0.001,+-0.001
360.44,100,0.763,0.603,+-0.01,+-0.01,+-0.001,+-0.001
360.62,100,0.817,0.608,+-0.01,+-0.01,+-0.001,+-0.001
360.78,100,0.853,0.613,+-0.01,+-0.01,+-0.001,+-0.001
360.93,100,0.883,0.619,+-0.01,+-0.01,+-0.001,+-0.001
361.12,100,0.911,0.627,+-0.01,+-0.01,+-0.001,+-0.001
361.43,100,0.926,0.632,+-0.01,+-0.01,+-0.001,+-0.001
361.77,100,0.945,0.643,+-0.01,+-0.01,+-0.001,+-0.001
362.41,100,0.957,0.663,+-0.01,+-0.01,+-0.001,+-0.001
363.3,100,0.967,0.683,+-0.01,+-0.01,+-0.001,+-0.001
365.06,100,0.978,0.739,+-0.01,+-0.01,+-0.001,+-0.001
366.87,100,0.985,0.794,+-0.01,+-0.01,+-0.001,+-0.001
368.71,100,0.991,0.854,+-0.01,+-0.01,+-0.001,+-0.001
370.23,100,0.996,0.905,+-0.01,+-0.01,+-0.001,+-0.001
371.95,100,0.999,0.984,+-0.01,+-0.01,+-0.001,+-0.001
372.78,100,1.0,1.0,+-0.01,+-0.01,+-0.001,+-0.001
