"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
268.7,1.918,0.0,0.0,,,,
268.7,20.0,0.0095,0.8959,,,,
268.7,29.99,0.0147,0.9277,,,,
268.7,50.06,0.0252,0.9558,,,,
268.7,99.67,0.0495,0.9757,,,,
268.7,150.4,0.073,0.9821,,,,
268.7,200.0,0.0946,0.9861,,,,
268.7,249.7,0.116,0.9878,,,,
