"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
318.2,3.73,1.0,,,,,
318.2,21.47,0.964,,,,,
318.2,37.4,0.926,,,,,
318.2,64.81,0.835,,,,,
318.2,70.08,0.817,,,,,
318.2,83.39,0.769,,,,,
318.2,103.7,0.691,,,,,
318.2,112.22,0.658,,,,,
318.2,127.79,0.603,,,,,
318.2,150.88,0.519,,,,,
318.2,153.29,0.512,,,,,
318.2,157.34,0.499,,,,,
318.2,165.19,0.472,,,,,
318.2,169.87,0.458,,,,,
318.2,206.16,0.352,,,,,
318.2,267.69,0.186,,,,,
318.2,289.03,0.129,,,,,
318.2,334.94,0.0,,,,,
