"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
330.49,101.3,0.117,0.074,,,,
330.63,101.3,0.128,0.081,,,,
330.9,101.3,0.151,0.095,,,,
332.36,101.3,0.267,0.166,,,,
332.39,101.3,0.27,0.167,,,,
333.16,101.3,0.327,0.202,,,,
333.86,101.3,0.373,0.231,,,,
334.2,101.3,0.398,0.247,,,,
335.06,101.3,0.45,0.279,,,,
335.97,101.3,0.502,0.317,,,,
336.54,101.3,0.534,0.339,,,,
336.94,101.3,0.554,0.353,,,,
337.31,101.3,0.572,0.37,,,,
338.14,101.3,0.613,0.399,,,,
341.03,101.3,0.73,0.512,,,,
343.36,101.3,0.807,0.601,,,,
345.38,101.3,0.861,0.679,,,,
