"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
333.163,558.59,0.0503,,,,,
333.163,551.05,0.08776,,,,,
333.163,531.86,0.19386,,,,,
333.163,498.27,0.35069,,,,,
333.163,456.85,0.4996,,,,,
333.163,400.48,0.63127,,,,,
333.163,344.75,0.72061,,,,,
333.163,272.15,0.80757,,,,,
333.163,152.06,0.91118,,,,,
