"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.83,101.32,0.0,0.0,,+-0.02,+-0.005,+-0.005
369.96,101.32,0.0329,0.0259,,+-0.02,+-0.005,+-0.005
370.53,101.32,0.1311,0.1003,,+-0.02,+-0.005,+-0.005
371.03,101.32,0.1995,0.1344,,+-0.02,+-0.005,+-0.005
371.35,101.32,0.2411,0.1552,,+-0.02,+-0.005,+-0.005
371.75,101.32,0.2706,0.177,,+-0.02,+-0.005,+-0.005
372.06,101.32,0.307,0.1957,,+-0.02,+-0.005,+-0.005
373.03,101.32,0.3783,0.2353,,+-0.02,+-0.005,+-0.005
373.4,101.32,0.407,0.2475,,+-0.02,+-0.005,+-0.005
373.76,101.32,0.4409,0.2651,,+-0.02,+-0.005,+-0.005
374.16,101.32,0.4637,0.2781,,+-0.02,+-0.005,+-0.005
374.78,101.32,0.5115,0.2965,,+-0.02,+-0.005,+-0.005
376.13,101.32,0.5681,0.3421,,+-0.02,+-0.005,+-0.005
376.88,101.32,0.5942,0.367,,+-0.02,+-0.005,+-0.005
377.73,101.32,0.6302,0.3914,,+-0.02,+-0.005,+-0.005
378.15,101.32,0.6488,0.4028,,+-0.02,+-0.005,+-0.005
379.03,101.32,0.6838,0.4292,,+-0.02,+-0.005,+-0.005
380.17,101.32,0.7178,0.4622,,+-0.02,+-0.005,+-0.005
381.75,101.32,0.7579,0.5078,,+-0.02,+-0.005,+-0.005
382.53,101.32,0.781,0.5328,,+-0.02,+-0.005,+-0.005
384.26,101.32,0.8211,0.5896,,+-0.02,+-0.005,+-0.005
386.06,101.32,0.8577,0.6477,,+-0.02,+-0.005,+-0.005
388.05,101.32,0.8957,0.719,,+-0.02,+-0.005,+-0.005
390.69,101.32,0.943,0.8284,,+-0.02,+-0.005,+-0.005
394.05,101.32,0.992,0.9725,,+-0.02,+-0.005,+-0.005
395.65,101.32,1.0,1.0,,+-0.02,+-0.005,+-0.005
