"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.78,101.32,0.0357,0.0232,,+-0.02,,
390.85,101.32,0.062,0.043,,+-0.02,,
391.3,101.32,0.1027,0.069,,+-0.02,,
391.72,101.32,0.1446,0.0945,,+-0.02,,
392.31,101.32,0.188,0.1196,,+-0.02,,
392.85,101.32,0.2309,0.1444,,+-0.02,,
393.4,101.32,0.273,0.1682,,+-0.02,,
393.75,101.32,0.2922,0.1798,,+-0.02,,
394.06,101.32,0.3139,0.1902,,+-0.02,,
394.07,101.32,0.3143,0.191,,+-0.02,,
394.44,101.32,0.3373,0.2032,,+-0.02,,
394.79,101.32,0.356,0.2146,,+-0.02,,
394.84,101.32,0.3566,0.2149,,+-0.02,,
395.26,101.32,0.3856,0.2289,,+-0.02,,
395.54,101.32,0.3992,0.2396,,+-0.02,,
395.79,101.32,0.4169,0.2476,,+-0.02,,
396.38,101.32,0.4521,0.2691,,+-0.02,,
396.43,101.32,0.4524,0.2694,,+-0.02,,
397.18,101.32,0.4893,0.2923,,+-0.02,,
398.18,101.32,0.5303,0.3215,,+-0.02,,
399.34,101.32,0.5759,0.3554,,+-0.02,,
400.81,101.32,0.6231,0.3956,,+-0.02,,
402.58,101.32,0.6799,0.4451,,+-0.02,,
404.76,101.32,0.7427,0.5096,,+-0.02,,
407.31,101.32,0.8062,0.5864,,+-0.02,,
409.72,101.32,0.8589,0.6659,,+-0.02,,
412.38,101.32,0.9115,0.7665,,+-0.02,,
415.49,101.32,0.9618,0.889,,+-0.02,,
