"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
8,463,0.0315,0.1885,,,,
8,503,0.036,0.235,,,,
8,535,0.051,0.266,,,,
8,585,0.053,0.306,,,,
8,733,0.1095,0.425,,,,
8,875,0.164,0.485,,,,
8,875,0.169,0.483,,,,
8,894,,0.52,,,,
8,988,0.224,0.505,,,,
8,993,0.223,0.509,,,,
8,1027,0.235,0.495,,,,
8,1027,0.225,,,,,
