"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-11.45,0.0203,0.2977,,,,,
-7.58,0.02613,0.2977,,,,,
-2.21,0.03666,0.2977,,,,,
2.36,0.04907,0.2977,,,,,
6.95,0.06517,0.2977,,,,,
