"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,37.267,0.0,0.0,0.001,0.005,,
313.15,39.187,0.0524,0.0966,0.001,0.005,,
313.15,40.801,0.1004,0.1744,0.001,0.005,,
313.15,42.368,0.1493,0.2453,0.001,0.005,,
313.15,43.864,0.1995,0.311,0.001,0.005,,
313.15,45.301,0.2494,0.3706,0.001,0.005,,
313.15,46.655,0.2994,0.4256,0.001,0.005,,
313.15,47.93,0.349,0.4763,0.001,0.005,,
313.15,48.987,0.3927,0.5183,0.001,0.005,,
313.15,50.286,0.4486,0.5692,0.001,0.005,,
313.15,51.292,0.4944,0.6088,0.001,0.005,,
313.15,51.392,0.4988,0.6125,0.001,0.005,,
313.15,52.355,0.545,0.6508,0.001,0.005,,
313.15,52.428,0.5481,0.6533,0.001,0.005,,
313.15,53.46,0.5997,0.6947,0.001,0.005,,
313.15,54.366,0.6471,0.7316,0.001,0.005,,
313.15,55.32,0.6997,0.7718,0.001,0.005,,
313.15,56.173,0.7492,0.8091,0.001,0.005,,
313.15,57.018,0.8004,0.8475,0.001,0.005,,
313.15,57.791,0.8485,0.8836,0.001,0.005,,
313.15,58.455,0.8939,0.9179,0.001,0.005,,
313.15,59.179,0.9458,0.9575,0.001,0.005,,
313.15,59.914,1.0,1.0,0.001,0.005,,
