"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
55.0,16.359,0.071,0.586,0.05,21.3,0.002,0.002
55.0,19.572,0.128,0.668,0.05,21.3,0.002,0.002
55.0,20.318,0.142,0.678,0.05,21.3,0.002,0.002
55.0,23.051,0.236,0.723,0.05,21.3,0.002,0.002
55.0,24.798,0.332,0.753,0.05,21.3,0.002,0.002
55.0,25.558,0.387,0.767,0.05,21.3,0.002,0.002
55.0,26.385,0.461,0.782,0.05,21.3,0.002,0.002
55.0,27.344,0.558,0.802,0.05,21.3,0.002,0.002
55.0,28.371,0.666,0.828,0.05,21.3,0.002,0.002
55.0,28.704,0.722,0.843,0.05,21.3,0.002,0.002
55.0,29.544,0.845,0.889,0.05,21.3,0.002,0.002
55.0,30.064,0.889,0.912,0.05,21.3,0.002,0.002
55.0,30.184,0.92,0.934,0.05,21.3,0.002,0.002
