"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.66,101.32,0.0383,0.1934,+-0.02,+-0.01,+-0.001,+-0.001
351.27,101.32,0.0565,0.2674,+-0.02,+-0.01,+-0.001,+-0.001
349.79,101.32,0.0714,0.3078,+-0.02,+-0.01,+-0.001,+-0.001
348.06,101.32,0.0872,0.3614,+-0.02,+-0.01,+-0.001,+-0.001
345.96,101.32,0.1135,0.415,+-0.02,+-0.01,+-0.001,+-0.001
343.75,101.32,0.1495,0.4683,+-0.02,+-0.01,+-0.001,+-0.001
342.18,101.32,0.1847,0.5061,+-0.02,+-0.01,+-0.001,+-0.001
340.96,101.32,0.2223,0.5357,+-0.02,+-0.01,+-0.001,+-0.001
340.0,101.32,0.2527,0.5595,+-0.02,+-0.01,+-0.001,+-0.001
339.25,101.32,0.2844,0.5779,+-0.02,+-0.01,+-0.001,+-0.001
338.19,101.32,0.3492,0.6119,+-0.02,+-0.01,+-0.001,+-0.001
337.35,101.32,0.4122,0.6358,+-0.02,+-0.01,+-0.001,+-0.001
336.76,101.32,0.4672,0.6526,+-0.02,+-0.01,+-0.001,+-0.001
336.0,101.32,0.5662,0.6838,+-0.02,+-0.01,+-0.001,+-0.001
335.59,101.32,0.6546,0.7128,+-0.02,+-0.01,+-0.001,+-0.001
335.43,101.32,0.7114,0.7326,+-0.02,+-0.01,+-0.001,+-0.001
335.34,101.32,0.7481,0.7494,+-0.02,+-0.01,+-0.001,+-0.001
335.35,101.32,0.7678,0.7569,+-0.02,+-0.01,+-0.001,+-0.001
335.36,101.32,0.8038,0.7755,+-0.02,+-0.01,+-0.001,+-0.001
335.42,101.32,0.8401,0.7967,+-0.02,+-0.01,+-0.001,+-0.001
335.7,101.32,0.8928,0.8353,+-0.02,+-0.01,+-0.001,+-0.001
335.98,101.32,0.9217,0.8641,+-0.02,+-0.01,+-0.001,+-0.001
336.39,101.32,0.9512,0.9028,+-0.02,+-0.01,+-0.001,+-0.001
337.0,101.32,0.9809,0.9532,+-0.02,+-0.01,+-0.001,+-0.001
337.38,101.32,0.9936,0.9796,+-0.02,+-0.01,+-0.001,+-0.001
