"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.16,1030.157,0.0,0.0,,,,
398.16,1074.599,0.05,0.0795,,,,
398.16,1105.773,0.1,0.1421,,,,
398.16,1130.746,0.15,0.1977,,,,
398.16,1150.558,0.2,0.2473,,,,
398.16,1165.653,0.25,0.292,,,,
398.16,1176.476,0.3,0.3328,,,,
398.16,1183.438,0.35,0.371,,,,
398.16,1186.825,0.4,0.4073,,,,
398.16,1186.885,0.45,0.4438,,,,
398.16,1183.868,0.5,0.4823,,,,
398.16,1178.023,0.55,0.523,,,,
398.16,1169.602,0.6,0.566,,,,
398.16,1158.852,0.65,0.6109,,,,
398.16,1146.024,0.7,0.6574,,,,
398.16,1131.147,0.75,0.7046,,,,
398.16,1113.588,0.8,0.7535,,,,
398.16,1092.585,0.85,0.8058,,,,
398.16,1067.377,0.9,0.8632,,,,
398.16,1037.447,0.95,0.9276,,,,
398.16,1003.281,1.0,1.0,,,,
