"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,23.92,0.0,0.0,+-0.01,+-0.007,+-0.001,+-0.001
338.15,37.59,0.025,0.358,+-0.01,+-0.007,+-0.001,+-0.001
338.15,44.34,0.055,0.449,+-0.01,+-0.007,+-0.001,+-0.001
338.15,56.92,0.116,0.567,+-0.01,+-0.007,+-0.001,+-0.001
338.15,64.39,0.151,0.641,+-0.01,+-0.007,+-0.001,+-0.001
338.15,68.31,0.2,0.671,+-0.01,+-0.007,+-0.001,+-0.001
338.15,75.92,0.283,0.716,+-0.01,+-0.007,+-0.001,+-0.001
338.15,81.29,0.354,0.74,+-0.01,+-0.007,+-0.001,+-0.001
338.15,88.53,0.577,0.805,+-0.01,+-0.007,+-0.001,+-0.001
338.15,90.11,0.614,0.815,+-0.01,+-0.007,+-0.001,+-0.001
338.15,91.67,0.671,0.831,+-0.01,+-0.007,+-0.001,+-0.001
338.15,92.58,0.736,0.825,+-0.01,+-0.007,+-0.001,+-0.001
338.15,93.36,0.815,0.878,+-0.01,+-0.007,+-0.001,+-0.001
338.15,93.13,0.825,0.878,+-0.01,+-0.007,+-0.001,+-0.001
338.15,94.74,0.886,0.926,+-0.01,+-0.007,+-0.001,+-0.001
338.15,93.48,0.923,0.906,+-0.01,+-0.007,+-0.001,+-0.001
338.15,93.12,0.96,0.911,+-0.01,+-0.007,+-0.001,+-0.001
338.15,92.16,1.0,1.0,+-0.01,+-0.007,+-0.001,+-0.001
