"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,10.596,0.0,0.0,0.01,,0.0003,0.0003
303.15,11.002,0.0842,0.1034,0.01,,0.0003,0.0003
303.15,11.036,0.1105,0.1221,0.01,,0.0003,0.0003
303.15,11.056,0.1462,0.1424,0.01,,0.0003,0.0003
303.15,11.064,0.176,0.156,0.01,,0.0003,0.0003
303.15,11.038,0.2038,0.1672,0.01,,0.0003,0.0003
303.15,10.876,0.2854,0.1945,0.01,,0.0003,0.0003
303.15,10.568,0.4157,0.2294,0.01,,0.0003,0.0003
303.15,10.162,0.5302,0.2613,0.01,,0.0003,0.0003
303.15,9.934,0.5813,0.2777,0.01,,0.0003,0.0003
303.15,8.962,0.7121,0.3392,0.01,,0.0003,0.0003
303.15,8.898,0.7217,0.3441,0.01,,0.0003,0.0003
303.15,7.993,0.8063,0.4094,0.01,,0.0003,0.0003
303.15,5.693,0.9333,0.6407,0.01,,0.0003,0.0003
303.15,3.884,1.0,1.0,0.01,,0.0003,0.0003
