"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
398.15,0.504,0.0,,,,,
398.15,0.533,0.0,,,,,
398.15,0.565,0.0,,,,,
398.15,0.601,0.0,,,,,
398.15,0.639,0.0,,,,,
398.15,0.685,0.0,,,,,
398.15,0.732,0.0,,,,,
398.15,0.735,0.0,,,,,
398.15,1.148,0.0,,,,,
398.15,2.185,0.0,,,,,
398.15,3.116,0.0,,,,,
398.15,4.039,0.0,,,,,
398.15,0.504,0.1513,,,,,
398.15,0.53,0.1513,,,,,
398.15,0.564,0.1513,,,,,
398.15,0.6,0.1513,,,,,
398.15,0.642,0.1513,,,,,
398.15,0.74,0.1513,,,,,
398.15,0.815,0.1513,,,,,
398.15,0.86,0.1513,,,,,
398.15,1.006,0.1513,,,,,
398.15,1.17,0.1513,,,,,
398.15,2.095,0.1513,,,,,
398.15,3.083,0.1513,,,,,
398.15,4.096,0.1513,,,,,
398.15,0.374,0.2878,,,,,
398.15,0.395,0.2878,,,,,
398.15,0.423,0.2878,,,,,
398.15,0.453,0.2878,,,,,
398.15,0.487,0.2878,,,,,
398.15,0.526,0.2878,,,,,
398.15,0.573,0.2878,,,,,
398.15,0.628,0.2878,,,,,
398.15,0.692,0.2878,,,,,
398.15,0.776,0.2878,,,,,
398.15,0.895,0.2878,,,,,
398.15,0.993,0.2878,,,,,
398.15,1.033,0.2878,,,,,
398.15,1.634,0.2878,,,,,
398.15,2.127,0.2878,,,,,
398.15,2.709,0.2878,,,,,
398.15,4.036,0.2878,,,,,
398.15,0.332,0.4682,,,,,
398.15,0.349,0.4682,,,,,
398.15,0.372,0.4682,,,,,
398.15,0.397,0.4682,,,,,
398.15,0.433,0.4682,,,,,
398.15,0.468,0.4682,,,,,
398.15,0.509,0.4682,,,,,
398.15,0.558,0.4682,,,,,
398.15,0.619,0.4682,,,,,
398.15,0.691,0.4682,,,,,
398.15,0.782,0.4682,,,,,
398.15,0.903,0.4682,,,,,
398.15,1.035,0.4682,,,,,
398.15,1.299,0.4682,,,,,
398.15,2.081,0.4682,,,,,
398.15,3.065,0.4682,,,,,
398.15,4.033,0.4682,,,,,
398.15,0.239,0.7117,,,,,
398.15,0.256,0.7117,,,,,
398.15,0.272,0.7117,,,,,
398.15,0.292,0.7117,,,,,
398.15,0.318,0.7117,,,,,
398.15,0.347,0.7117,,,,,
398.15,0.382,0.7117,,,,,
398.15,0.424,0.7117,,,,,
398.15,0.475,0.7117,,,,,
398.15,0.549,0.7117,,,,,
398.15,0.564,0.7117,,,,,
398.15,0.574,0.7117,,,,,
398.15,0.634,0.7117,,,,,
398.15,0.975,0.7117,,,,,
398.15,1.143,0.7117,,,,,
398.15,2.138,0.7117,,,,,
398.15,3.07,0.7117,,,,,
398.15,4.148,0.7117,,,,,
398.15,0.24,1.0,,,,,
398.15,0.254,1.0,,,,,
398.15,0.271,1.0,,,,,
398.15,0.289,1.0,,,,,
398.15,0.308,1.0,,,,,
398.15,0.334,1.0,,,,,
398.15,0.358,1.0,,,,,
398.15,0.391,1.0,,,,,
398.15,0.411,1.0,,,,,
398.15,0.446,1.0,,,,,
398.15,0.449,1.0,,,,,
398.15,0.69,1.0,,,,,
398.15,1.117,1.0,,,,,
398.15,2.382,1.0,,,,,
398.15,3.615,1.0,,,,,
398.15,4.17,1.0,,,,,
