"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
40,156.4,0.0,,+-0.10,0.5,+-0.001,
40,158.4,0.064,,+-0.10,0.5,+-0.001,
40,161.9,0.134,,+-0.10,0.5,+-0.001,
40,166.4,0.266,,+-0.10,0.5,+-0.001,
40,168.3,0.33,,+-0.10,0.5,+-0.001,
40,169.4,0.392,,+-0.10,0.5,+-0.001,
40,171.4,0.455,,+-0.10,0.5,+-0.001,
40,172.5,0.519,,+-0.10,0.5,+-0.001,
40,174.5,0.595,,+-0.10,0.5,+-0.001,
40,175.5,0.651,,+-0.10,0.5,+-0.001,
40,177.4,0.728,,+-0.10,0.5,+-0.001,
40,178.4,0.795,,+-0.10,0.5,+-0.001,
40,179.3,0.86,,+-0.10,0.5,+-0.001,
40,180.8,0.921,,+-0.10,0.5,+-0.001,
40,182.3,1.0,,+-0.10,0.5,+-0.001,
