"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
191.0,20.74,0.0281,0.9858,,,,
191.0,31.02,0.0411,0.9891,,,,
191.0,50.24,0.0651,0.9915,,,,
191.0,99.16,0.1254,0.9928,,,,
191.0,150.9,0.1803,0.9922,,,,
191.0,199.4,0.2322,0.9906,,,,
191.0,247.6,0.2787,0.9884,,,,
