"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,44.348,0.0,0.0,+-0.02,+-0.007,,
308.15,45.752,0.0144,0.0437,+-0.02,+-0.007,,
308.15,47.621,0.0355,0.0993,+-0.02,+-0.007,,
308.15,50.023,0.0662,0.1666,+-0.02,+-0.007,,
308.15,52.6,0.1041,0.2339,+-0.02,+-0.007,,
308.15,55.907,0.1638,0.3166,+-0.02,+-0.007,,
308.15,58.709,0.2269,0.3852,+-0.02,+-0.007,,
308.15,61.126,0.2947,0.4461,+-0.02,+-0.007,,
308.15,63.217,0.3701,0.503,+-0.02,+-0.007,,
308.15,65.248,0.4657,0.5677,+-0.02,+-0.007,,
308.15,66.669,0.557,0.6262,+-0.02,+-0.007,,
308.15,67.012,0.5864,0.645,+-0.02,+-0.007,,
308.15,67.921,0.6978,0.7179,+-0.02,+-0.007,,
308.15,68.038,0.7283,0.7392,+-0.02,+-0.007,,
308.15,68.1,0.7974,0.7909,+-0.02,+-0.007,,
308.15,67.992,0.8248,0.8132,+-0.02,+-0.007,,
308.15,67.324,0.9056,0.8875,+-0.02,+-0.007,,
308.15,66.384,0.9627,0.9508,+-0.02,+-0.007,,
308.15,65.503,1.0,1.0,+-0.02,+-0.007,,
