"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
60.0,3.35,0.0,0.0,,,,0.01
60.0,37.7,0.347,0.941,,,,0.01
60.0,42.35,0.405,0.951,,,,0.01
60.0,46.52,0.459,0.961,,,,0.01
60.0,52.97,0.545,0.974,,,,0.01
60.0,59.78,0.632,0.983,,,,0.01
60.0,67.38,0.737,0.991,,,,0.01
60.0,73.91,0.828,0.993,,,,0.01
60.0,78.99,0.893,1.0,,,,0.01
60.0,82.44,0.937,1.0,,,,0.01
60.0,85.1,0.972,1.0,,,,0.01
60.0,87.05,0.993,1.0,,,,0.01
60.0,87.79,1.0,1.0,,,,0.01
