"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.65,7.9725,0.0439,0.0192,0.01,,+-0.0003,
308.65,7.8725,0.0942,0.0445,0.01,,+-0.0003,
308.65,7.6579,0.1589,0.0826,0.01,,+-0.0003,
308.65,7.3873,0.2306,0.1322,0.01,,+-0.0003,
308.65,7.1326,0.3108,0.1963,0.01,,+-0.0003,
308.65,7.0153,0.364,0.2437,0.01,,+-0.0003,
308.65,6.7393,0.4211,0.2986,0.01,,+-0.0003,
308.65,6.6647,0.4666,0.3452,0.01,,+-0.0003,
308.65,6.5327,0.5089,0.3906,0.01,,+-0.0003,
308.65,6.466,0.5219,0.4048,0.01,,+-0.0003,
308.65,6.3847,0.5522,0.4388,0.01,,+-0.0003,
308.65,6.3314,0.5703,0.4594,0.01,,+-0.0003,
308.65,6.266,0.587,0.4788,0.01,,+-0.0003,
308.65,6.1634,0.6334,0.5337,0.01,,+-0.0003,
308.65,5.9167,0.7119,0.6298,0.01,,+-0.0003,
308.65,5.7501,0.7593,0.6894,0.01,,+-0.0003,
308.65,5.6648,0.81,0.7542,0.01,,+-0.0003,
308.65,5.3995,0.8667,0.8273,0.01,,+-0.0003,
308.65,5.1648,0.9179,0.9179,0.01,,+-0.0003,
