"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
379.89,101.3,0.058,0.357,0.02,+-0.1,,
378.6,101.3,0.062,0.377,0.02,+-0.1,,
374.52,101.3,0.095,0.5,0.02,+-0.1,,
373.49,101.3,0.11,0.53,0.02,+-0.1,,
369.79,101.3,0.142,0.601,0.02,+-0.1,,
363.98,101.3,0.222,0.73,0.02,+-0.1,,
362.9,101.3,0.235,0.73,0.02,+-0.1,,
358.45,101.3,0.323,0.805,0.02,+-0.1,,
356.88,101.3,0.345,0.818,0.02,+-0.1,,
355.2,101.3,0.398,0.835,0.02,+-0.1,,
352.48,101.3,0.475,0.866,0.02,+-0.1,,
351.79,101.3,0.515,0.873,0.02,+-0.1,,
349.27,101.3,0.644,0.902,0.02,+-0.1,,
348.93,101.3,0.655,0.906,0.02,+-0.1,,
348.11,101.3,0.705,0.917,0.02,+-0.1,,
347.61,101.3,0.74,0.923,0.02,+-0.1,,
347.39,101.3,0.759,0.933,0.02,+-0.1,,
346.81,101.3,0.794,0.933,0.02,+-0.1,,
346.38,101.3,0.827,0.94,0.02,+-0.1,,
346.28,101.3,0.83,0.943,0.02,+-0.1,,
345.81,101.3,0.868,0.949,0.02,+-0.1,,
345.4,101.3,0.903,0.961,0.02,+-0.1,,
344.91,101.3,0.944,0.974,0.02,+-0.1,,
