"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
298.15,11.07,0.0766,,+-0.03,+-0.07,,
298.15,18.306,0.1258,,+-0.03,+-0.07,,
298.14,25.545,0.173,,+-0.03,+-0.07,,
298.15,32.509,0.2207,,+-0.03,+-0.07,,
298.13,41.4,0.2589,,+-0.03,+-0.07,,
