"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
200.2,9.78,0.0496,,+-0.1,+-0.05,,
200.2,19.81,0.1,,+-0.1,+-0.05,,
200.2,29.88,0.143,,+-0.1,+-0.05,,
200.2,40.36,0.189,,+-0.1,+-0.05,,
200.2,49.95,0.224,,+-0.1,+-0.05,,
