"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
144.56,11.57,0.913,0.874,,,,
143.32,11.57,0.819,0.784,,,,
143.56,11.57,0.632,0.633,,,,
144.85,11.57,0.43,0.624,,,,
156.36,11.57,0.178,0.523,,,,
