"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,12.6833,0.0,0.0,+-0.01,+-0.001,,
298.15,14.738,0.095,0.1846,+-0.01,+-0.001,,
298.15,14.8057,0.1381,0.1997,+-0.01,+-0.001,,
298.15,14.8278,0.2448,0.2158,+-0.01,+-0.001,,
298.15,14.6431,0.3839,0.2422,+-0.01,+-0.001,,
298.15,14.4398,0.4265,0.2535,+-0.01,+-0.001,,
298.15,13.9084,0.5299,0.2863,+-0.01,+-0.001,,
298.15,13.6534,0.6018,0.3131,+-0.01,+-0.001,,
298.15,13.5235,0.6123,0.3173,+-0.01,+-0.001,,
298.15,12.7895,0.6762,0.3448,+-0.01,+-0.001,,
298.15,10.0449,0.8796,0.506,+-0.01,+-0.001,,
298.15,5.5925,1.0,1.0,+-0.01,+-0.001,,
