"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
355.4,101.32,0.0,0.0,+-0.01,+-0.02,0.002,0.002
355.41,101.32,0.039,0.017,+-0.01,+-0.02,0.002,0.002
356.15,101.32,0.0866,0.0345,+-0.01,+-0.02,0.002,0.002
356.82,101.32,0.1329,0.053,+-0.01,+-0.02,0.002,0.002
357.32,101.32,0.1828,0.071,+-0.01,+-0.02,0.002,0.002
358.13,101.32,0.2296,0.0905,+-0.01,+-0.02,0.002,0.002
359.1,101.32,0.2781,0.1079,+-0.01,+-0.02,0.002,0.002
360.32,101.32,0.3525,0.1303,+-0.01,+-0.02,0.002,0.002
361.31,101.32,0.4032,0.1494,+-0.01,+-0.02,0.002,0.002
362.54,101.32,0.457,0.1696,+-0.01,+-0.02,0.002,0.002
364.3,101.32,0.5272,0.1984,+-0.01,+-0.02,0.002,0.002
365.81,101.32,0.5781,0.2231,+-0.01,+-0.02,0.002,0.002
367.5,101.32,0.6258,0.2544,+-0.01,+-0.02,0.002,0.002
369.4,101.32,0.672,0.2853,+-0.01,+-0.02,0.002,0.002
371.29,101.32,0.7132,0.3218,+-0.01,+-0.02,0.002,0.002
373.45,101.32,0.7574,0.3605,+-0.01,+-0.02,0.002,0.002
375.53,101.32,0.7898,0.3989,+-0.01,+-0.02,0.002,0.002
377.55,101.32,0.8208,0.4412,+-0.01,+-0.02,0.002,0.002
378.75,101.32,0.8366,0.4642,+-0.01,+-0.02,0.002,0.002
379.32,101.32,0.8455,0.4791,+-0.01,+-0.02,0.002,0.002
380.62,101.32,0.8602,0.5054,+-0.01,+-0.02,0.002,0.002
382.93,101.32,0.8847,0.5535,+-0.01,+-0.02,0.002,0.002
384.89,101.32,0.9013,0.5904,+-0.01,+-0.02,0.002,0.002
387.39,101.32,0.9234,0.6512,+-0.01,+-0.02,0.002,0.002
389.35,101.32,0.9381,0.6985,+-0.01,+-0.02,0.002,0.002
393.15,101.32,0.9655,0.808,+-0.01,+-0.02,0.002,0.002
399.26,101.32,1.0,1.0,+-0.01,+-0.02,0.002,0.002
