"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,12.4401,0.0288,0.0235,0.01,,+-0.0003,
318.15,12.2534,0.0528,0.0425,0.01,,+-0.0003,
318.15,12.1348,0.0981,0.0786,0.01,,+-0.0003,
318.15,11.9988,0.141,0.1118,0.01,,+-0.0003,
318.15,11.9121,0.1886,0.1479,0.01,,+-0.0003,
318.15,11.7322,0.22,0.1715,0.01,,+-0.0003,
318.15,11.4669,0.2663,0.2058,0.01,,+-0.0003,
318.15,11.3349,0.3146,0.2415,0.01,,+-0.0003,
318.15,11.1989,0.364,0.2778,0.01,,+-0.0003,
318.15,11.0376,0.4133,0.3142,0.01,,+-0.0003,
318.15,10.9482,0.4875,0.37,0.01,,+-0.0003,
318.15,10.7816,0.5243,0.3984,0.01,,+-0.0003,
318.15,10.6669,0.558,0.4251,0.01,,+-0.0003,
318.15,10.4643,0.6113,0.4688,0.01,,+-0.0003,
318.15,10.1657,0.6648,0.5155,0.01,,+-0.0003,
318.15,9.7044,0.7484,0.5966,0.01,,+-0.0003,
318.15,9.3324,0.8083,0.6641,0.01,,+-0.0003,
318.15,8.5498,0.9004,0.7934,0.01,,+-0.0003,
318.15,8.2005,0.9325,0.8498,0.01,,+-0.0003,
318.15,7.7739,0.9738,0.9354,0.01,,+-0.0003,
