"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,19.648,0.0936,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,19.223,0.153,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,18.572,0.2254,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,18.28,0.2532,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,17.696,0.3036,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,17.469,0.3233,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,16.313,0.4041,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,13.339,0.5668,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,11.956,0.6264,0.0,,+-0.03,+-0.0005,+-0.0005
298.15,7.161,0.8001,0.0,,+-0.03,+-0.0005,+-0.0005
