"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
313.15,15.0,0.8567,0.0053,+-0.04,+-0.1%,,
313.15,30.0,0.709,0.004,+-0.04,+-0.1%,,
313.15,45.0,0.545,0.0044,+-0.04,+-0.1%,,
313.15,58.9,0.384,0.0047,+-0.04,+-0.1%,,
313.15,65.0,0.289,0.0048,+-0.04,+-0.1%,,
313.15,75.5,0.11,0.008,+-0.04,+-0.1%,,
