"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,46.507,0.0,0.0,+-0.02,+-0.007,,
308.15,48.196,0.0141,0.0459,+-0.02,+-0.007,,
308.15,50.397,0.0335,0.1037,+-0.02,+-0.007,,
308.15,52.196,0.0509,0.1474,+-0.02,+-0.007,,
308.15,54.09,0.0709,0.1917,+-0.02,+-0.007,,
308.15,57.783,0.1171,0.2731,+-0.02,+-0.007,,
308.15,59.667,0.1447,0.3131,+-0.02,+-0.007,,
308.15,62.551,0.1928,0.3721,+-0.02,+-0.007,,
308.15,64.816,0.2418,0.4191,+-0.02,+-0.007,,
308.15,67.044,0.3013,0.4666,+-0.02,+-0.007,,
308.15,69.597,0.3854,0.5246,+-0.02,+-0.007,,
308.15,71.086,0.4544,0.566,+-0.02,+-0.007,,
308.15,72.226,0.5277,0.6059,+-0.02,+-0.007,,
308.15,73.03,0.6047,0.6469,+-0.02,+-0.007,,
308.15,73.313,0.6716,0.6829,+-0.02,+-0.007,,
308.15,73.334,0.7117,0.7059,+-0.02,+-0.007,,
308.15,73.309,0.7326,0.7185,+-0.02,+-0.007,,
308.15,72.835,0.8025,0.7641,+-0.02,+-0.007,,
308.15,71.682,0.867,0.8159,+-0.02,+-0.007,,
308.15,70.164,0.9186,0.869,+-0.02,+-0.007,,
308.15,68.517,0.9558,0.9183,+-0.02,+-0.007,,
308.15,65.435,1.0,1.0,+-0.02,+-0.007,,
