"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
343.15,503.43,0.0758,0.1111,,,,
343.15,511.58,0.108,0.1544,,,,
343.15,522.41,0.1567,0.2146,,,,
343.15,538.51,0.2329,0.3017,,,,
343.15,549.4,0.291,0.3629,,,,
343.15,557.53,0.3389,0.41,,,,
343.15,567.25,0.4059,0.4744,,,,
343.15,584.49,0.5319,0.5877,,,,
343.15,591.95,0.5995,0.646,,,,
343.15,599.04,0.679,0.7137,,,,
343.15,608.45,0.7983,0.8166,,,,
343.15,615.86,0.9366,0.94,,,,
