"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.1,45.9,0.6412,,0.1,,,
31.0,49.7,0.6412,,0.1,,,
40.5,59.6,0.6412,,0.1,,,
49.0,69.03,0.6412,,0.1,,,
59.4,80.33,0.6412,,0.1,,,
69.8,91.11,0.6412,,0.1,,,
80.4,103.1,0.6412,,0.1,,,
89.0,112.0,0.6412,,0.1,,,
99.6,121.2,0.6412,,0.1,,,
