"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,80.1,0.0082,0.056,,,,
328.15,83.5,0.017,0.1019,,,,
328.15,84.4,0.0196,0.1114,,,,
328.15,86.3,0.0258,0.1352,,,,
328.15,88.6,0.0348,0.1658,,,,
328.15,90.0,0.041,0.183,,,,
328.15,92.2,0.0528,0.2092,,,,
328.15,94.2,0.067,0.2322,,,,
328.15,96.2,0.0858,0.2555,,,,
328.15,97.4,0.1029,0.269,,,,
328.15,97.9,0.1124,0.276,,,,
328.15,98.8,0.1332,0.2845,,,,
328.15,99.7,0.168,0.2966,,,,
328.15,100.0,0.1925,0.303,,,,
328.15,100.4,0.2124,0.307,,,,
328.15,100.6,0.2205,0.3088,,,,
328.15,100.9,0.2545,0.313,,,,
328.15,101.0,0.2748,0.3163,,,,
328.15,101.0,0.304,0.3183,,,,
328.15,101.0,0.3045,0.3183,,,,
328.15,101.0,0.331,0.3209,,,,
328.15,100.9,0.3448,0.3225,,,,
328.15,100.8,0.3542,0.3236,,,,
328.15,100.8,0.3615,0.3244,,,,
328.15,100.6,0.37,0.3254,,,,
328.15,100.6,0.376,0.3261,,,,
328.15,100.3,0.408,0.331,,,,
328.15,100.3,0.4125,0.3317,,,,
328.15,100.4,0.42,0.3326,,,,
328.15,100.1,0.4507,0.3355,,,,
328.15,100.0,0.4655,0.337,,,,
328.15,99.5,0.5034,0.3434,,,,
328.15,99.4,0.5092,0.3446,,,,
328.15,98.6,0.5495,0.3532,,,,
328.15,98.5,0.556,0.3549,,,,
328.15,97.4,0.597,0.366,,,,
328.15,96.5,0.6225,0.3744,,,,
328.15,95.4,0.649,0.3841,,,,
328.15,94.1,0.6777,0.3969,,,,
328.15,92.1,0.7118,0.4137,,,,
328.15,90.6,0.7345,0.4285,,,,
328.15,86.5,0.7835,0.465,,,,
328.15,82.3,0.824,0.5037,,,,
328.15,79.1,0.8505,0.5364,,,,
328.15,75.9,0.873,0.5687,,,,
328.15,69.2,0.913,0.6462,,,,
328.15,68.0,0.92,0.664,,,,
328.15,65.1,0.9345,0.7037,,,,
328.15,57.3,0.969,0.8345,,,,
328.15,54.2,0.9815,0.905,,,,
