"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
50,0.153324,0.00865,0.20412,0.1,,,
50,0.208783,0.02687,0.42538,0.1,,,
50,0.273454,0.05677,0.5713,0.1,,,
50,0.351146,0.15563,0.67988,0.1,,,
50,0.369075,0.27489,0.70169,0.1,,,
50,0.375443,0.44493,0.71177,0.1,,,
50,0.381147,0.66099,0.7306,0.1,,,
50,0.38046,0.80956,0.77039,0.1,,,
50,0.365589,0.93089,0.87757,0.1,,,
50,0.358686,0.9578,0.91364,0.1,,,
