"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,101.3,0.0,0.0,+-0.01,,,
360.66,101.3,0.0088,0.3742,+-0.01,,,
357.35,101.3,0.0127,0.4521,+-0.01,,,
356.9,101.3,0.0134,0.4621,+-0.01,,,
355.59,101.3,0.0154,0.4903,+-0.01,,,
355.3,101.3,0.0159,0.4964,+-0.01,,,
353.52,101.3,0.0191,0.5325,+-0.01,,,
351.61,101.3,0.0239,0.5689,+-0.01,,,
349.78,101.3,0.0295,0.6015,+-0.01,,,
349.69,101.3,0.0301,0.603,+-0.01,,,
348.66,101.3,0.0343,0.6204,+-0.01,,,
347.99,101.3,0.038,0.6314,+-0.01,,,
347.41,101.3,0.0421,0.6406,+-0.01,,,
347.03,101.3,0.0456,0.6466,+-0.01,,,
346.67,101.3,0.0502,0.6522,+-0.01,,,
346.67,101.3,0.5764,0.6522,+-0.01,,,
346.64,101.3,0.5964,0.6525,+-0.01,,,
346.63,101.3,0.6155,0.6527,+-0.01,,,
346.61,101.3,0.6531,0.6531,+-0.01,,,
346.62,101.3,0.6938,0.6547,+-0.01,,,
346.65,101.3,0.7169,0.6594,+-0.01,,,
346.77,101.3,0.7546,0.6757,+-0.01,,,
346.79,101.3,0.7609,0.6781,+-0.01,,,
346.84,101.3,0.7721,0.6839,+-0.01,,,
346.88,101.3,0.7793,0.6882,+-0.01,,,
346.96,101.3,0.7887,0.6964,+-0.01,,,
347.0,101.3,0.7953,0.7003,+-0.01,,,
347.42,101.3,0.8378,0.7342,+-0.01,,,
347.73,101.3,0.8598,0.7549,+-0.01,,,
348.51,101.3,0.8963,0.7993,+-0.01,,,
349.32,101.3,0.926,0.8401,+-0.01,,,
350.27,101.3,0.9529,0.8865,+-0.01,,,
350.93,101.3,0.9663,0.9157,+-0.01,,,
351.34,101.3,0.9747,0.935,+-0.01,,,
352.75,101.3,1.0,1.0,+-0.01,,,
