"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-25.0,30.0,0.00988,0.209,+-0.1,+-0.1,1%,1%
-25.0,40.0,0.0212,0.331,+-0.1,+-0.1,1%,1%
