"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
269.0,20.11,0.0126,0.9796,,,,
269.0,29.97,0.0191,0.9864,,,,
269.0,49.64,0.0308,0.9916,,,,
269.0,99.31,0.0595,0.9953,,,,
269.0,150.1,0.0868,0.9967,,,,
269.0,200.1,0.1139,0.9971,,,,
269.0,248.3,0.1374,0.9974,,,,
