"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,213.2,0.0,,,,,
313.15,219.1,0.0744,,,,,
313.15,220.9,0.1525,,,,,
313.15,228.1,0.2417,,,,,
313.15,234.8,0.3716,,,,,
313.15,242.6,0.4614,,,,,
313.15,248.5,0.5182,,,,,
313.15,253.7,0.5662,,,,,
313.15,267.4,0.71,,,,,
313.15,278.5,0.7915,,,,,
313.15,285.8,0.8675,,,,,
313.15,293.0,0.927,,,,,
